date,latitude,longitude,mag,depth,place
2014-09-29,26.9564,143.9631,4.6,11.43,"173km E of Chichi-shima, Japan"
2014-09-29,41.9245,144.4174,4.9,22.59,"116km S of Kushiro, Japan"
2014-09-28,36.1824,140.1195,4.5,52.22,"2km SE of Tsukuba, Japan"
2014-09-26,41.602,142.0917,4.5,67.18,"80km ENE of Mutsu, Japan"
2014-09-25,42.013999999999996,142.4878,4.6,68.6,"36km SSE of Shizunai, Japan"
2014-09-24,35.0716,141.4264,4.5,24.68,"91km SE of Hasaki, Japan"
2014-09-24,23.5342,143.3612,4.5,10.3,"248km ESE of Iwo Jima, Japan"
2014-09-24,37.5477,141.3659,5.1,53.08,"33km ENE of Namie, Japan"
2014-09-24,37.5179,141.3349,5.2,50.96,"29km E of Namie, Japan"
2014-09-23,31.3695,141.7606,4.8,10.0,"265km SE of Hachijo-jima, Japan"
2014-09-22,31.4608,141.8306,4.7,10.0,"262km SE of Hachijo-jima, Japan"
2014-09-21,27.9109,139.6562,4.9,494.14,"269km WNW of Chichi-shima, Japan"
2014-09-21,27.9401,139.597,5.5,491.15,"275km WNW of Chichi-shima, Japan"
2014-09-20,30.0785,130.3546,4.5,89.02,"95km SW of Nishinoomote, Japan"
2014-09-19,27.9339,129.0207,4.6,54.77,"66km SW of Naze, Japan"
2014-09-18,37.9936,141.859,4.5,56.53,"67km SE of Ishinomaki, Japan"
2014-09-18,31.2425,140.9142,4.5,78.04,"229km SSE of Hachijo-jima, Japan"
2014-09-18,31.7037,142.4721,4.5,28.28,"294km ESE of Hachijo-jima, Japan"
2014-09-18,39.4852,143.5259,4.5,19.71,"135km E of Yamada, Japan"
2014-09-18,43.8484,146.3828,4.8,78.47,"27km WNW of Shikotan, Russia"
2014-09-18,50.5415,150.1349,5.5,500.0,"201km NNE of Vostok, Russia"
2014-09-17,24.7523,125.4171,4.5,35.0,"14km ESE of Hirara, Japan"
2014-09-17,24.8412,125.3514,5.4,42.83,"8km ENE of Hirara, Japan"
2014-09-16,45.0983,147.0178,5.2,39.16,"69km WSW of Kuril'sk, Russia"
2014-09-16,36.0873,139.8502,5.5,49.94,"4km ESE of Sakai, Japan"
2014-09-15,46.7552,141.7688,4.6,10.0,"11km NW of Nevel'sk, Russia"
2014-09-15,27.758000000000003,141.0767,4.5,101.5,"135km NW of Chichi-shima, Japan"
2014-09-14,29.9461,131.0782,4.8,23.48,"87km S of Nishinoomote, Japan"
2014-09-12,44.3897,141.4834,4.5,250.7,"52km NNW of Rumoi, Japan"
2014-09-11,27.2944,140.2757,4.9,422.68,"193km W of Chichi-shima, Japan"
2014-09-10,25.7293,128.3255,4.5,10.0,"78km ESE of Itoman, Japan"
2014-09-10,40.1424,141.828,4.8,68.69,"45km E of Ichinohe, Japan"
2014-09-09,35.6166,140.5692,4.6,68.65,"9km S of Yokaichiba, Japan"
2014-09-06,37.5427,140.6756,4.5,91.74,"14km NE of Funehiki, Japan"
2014-09-06,42.0202,142.5397,4.8,66.62,"37km SSE of Shizunai, Japan"
2014-09-05,26.706999999999997,143.8863,4.6,10.0,"171km ESE of Chichi-shima, Japan"
2014-09-05,25.8744,125.2922,5.1,68.87,"119km N of Hirara, Japan"
2014-09-04,50.2618,156.2104,4.9,94.83,"46km S of Severo-Kuril'sk, Russia"
2014-09-03,42.7848,142.7088,4.8,48.68,"43km WSW of Obihiro, Japan"
2014-09-03,36.6765,139.5155,4.6,7.87,"12km SW of Nikko, Japan"
2014-09-03,36.7918,139.4332,4.7,10.0,"17km WNW of Nikko, Japan"
2014-09-03,35.3204,141.2211,4.8,23.7,"57km SE of Hasaki, Japan"
2014-09-03,36.8594,139.4288,5.2,29.71,"20km NW of Nikko, Japan"
2014-09-02,27.0096,143.7385,4.7,10.0,"151km E of Chichi-shima, Japan"
2014-09-01,38.2503,142.18200000000002,4.6,37.3,"79km ESE of Ishinomaki, Japan"
2014-09-01,42.8836,146.7141,4.5,67.03,"101km S of Shikotan, Russia"
2014-08-31,45.2416,152.8514,4.5,10.0,East of the Kuril Islands
2014-08-31,27.476,142.6829,4.6,45.09,"63km NE of Chichi-shima, Japan"
2014-08-31,47.0071,152.0412,4.8,119.52,Kuril Islands
2014-08-30,37.0547,141.1474,4.5,53.63,"23km E of Iwaki, Japan"
2014-08-30,37.6427,142.3406,4.5,10.0,"119km E of Namie, Japan"
2014-08-30,27.4546,142.816,4.7,28.21,"72km NE of Chichi-shima, Japan"
2014-08-30,49.7376,149.2646,4.5,502.06,"95km NNE of Vostok, Russia"
2014-08-29,29.8604,138.8616,4.5,421.89,"Izu Islands, Japan region"
2014-08-29,42.6175,144.149,4.6,59.76,"43km SSW of Kushiro, Japan"
2014-08-29,47.4061,156.0982,4.7,24.14,East of the Kuril Islands
2014-08-29,36.8976,143.1734,4.5,35.2,"203km ESE of Namie, Japan"
2014-08-29,30.2312,132.1359,4.6,35.0,"122km ESE of Nishinoomote, Japan"
2014-08-29,36.8653,141.2365,4.9,35.0,"37km ESE of Iwaki, Japan"
2014-08-28,31.918000000000003,132.0843,4.5,10.0,"60km ESE of Takanabe, Japan"
2014-08-28,32.0864,132.0682,5.8,20.0,"53km E of Takanabe, Japan"
2014-08-27,35.3737,141.2723,4.6,30.98,"56km SE of Hasaki, Japan"
2014-08-27,36.7142,141.2233,4.5,10.94,"42km E of Kitaibaraki, Japan"
2014-08-27,41.0699,143.167,5.4,26.0,"154km ENE of Hachinohe, Japan"
2014-08-26,38.2126,142.0605,4.6,37.06,"70km ESE of Ishinomaki, Japan"
2014-08-26,27.9872,127.8495,4.5,46.95,"155km N of Nago, Japan"
2014-08-26,39.0591,142.4241,4.5,60.1,"52km ESE of Kamaishi, Japan"
2014-08-26,36.4068,140.3528,4.8,116.42,"7km NE of Tomobe, Japan"
2014-08-25,39.754,141.84,4.5,69.56,"16km NW of Miyako, Japan"
2014-08-25,34.353,134.9298,4.6,27.59,"2km E of Sumoto, Japan"
2014-08-25,29.8942,129.88,4.7,111.4,"142km SW of Nishinoomote, Japan"
2014-08-25,36.2162,141.9371,4.5,20.74,"113km ENE of Hasaki, Japan"
2014-08-25,27.9225,128.1494,4.5,35.0,"139km WSW of Naze, Japan"
2014-08-24,46.4452,152.3556,4.6,76.37,Kuril Islands
2014-08-24,37.7105,141.8238,4.5,41.85,"76km ENE of Namie, Japan"
2014-08-24,37.0637,144.6749,4.5,10.0,"Off the east coast of Honshu, Japan"
2014-08-24,27.4948,142.7905,4.5,35.04,"72km NE of Chichi-shima, Japan"
2014-08-24,37.7485,144.085,4.7,31.43,"253km SE of Ofunato, Japan"
2014-08-24,36.0113,139.7891,4.7,82.81,"5km NE of Kasukabe, Japan"
2014-08-23,36.7093,141.2369,4.6,6.47,"44km E of Kitaibaraki, Japan"
2014-08-23,27.2094,141.4007,4.6,11.28,"82km W of Chichi-shima, Japan"
2014-08-23,27.4641,142.9409,4.5,25.61,"83km ENE of Chichi-shima, Japan"
2014-08-21,28.1461,142.0718,4.6,33.97,"118km N of Chichi-shima, Japan"
2014-08-21,48.6536,155.1794,4.5,44.75,"235km SSW of Severo-Kuril'sk, Russia"
2014-08-20,33.1969,138.1144,5.2,307.89,"155km S of Oyama, Japan"
2014-08-20,28.8985,129.6651,4.6,63.51,"61km NNE of Naze, Japan"
2014-08-20,41.0806,142.2608,4.6,60.81,"87km ENE of Misawa, Japan"
2014-08-19,28.0953,142.8592,4.6,27.13,"128km NNE of Chichi-shima, Japan"
2014-08-19,42.9675,145.6438,5.1,42.89,"39km S of Nemuro, Japan"
2014-08-17,36.8289,142.4714,4.8,10.0,"143km E of Iwaki, Japan"
2014-08-16,40.1212,145.4678,4.9,34.27,"Off the east coast of Honshu, Japan"
2014-08-16,27.7911,142.7397,4.5,36.47,"93km NNE of Chichi-shima, Japan"
2014-08-15,36.7183,142.3365,4.7,30.68,"134km ESE of Iwaki, Japan"
2014-08-15,36.353,140.9326,4.5,39.15,"30km E of Oarai, Japan"
2014-08-15,36.8394,142.5464,4.6,35.0,"149km E of Iwaki, Japan"
2014-08-14,27.9639,128.1841,5.3,4.97,"135km WSW of Naze, Japan"
2014-08-13,33.8501,131.888,4.5,81.85,"12km SSW of Hikari, Japan"
2014-08-13,29.2933,142.4719,4.7,26.29,"246km N of Chichi-shima, Japan"
2014-08-12,31.649,142.3109,4.6,20.39,"284km ESE of Hachijo-jima, Japan"
2014-08-12,34.2586,140.3887,4.7,86.63,"93km SSE of Tateyama, Japan"
2014-08-11,27.7392,143.0255,4.5,27.33,"108km NE of Chichi-shima, Japan"
2014-08-11,26.4421,142.3654,4.7,29.66,"72km SSE of Chichi-shima, Japan"
2014-08-11,26.3894,142.5224,4.5,19.51,"82km SSE of Chichi-shima, Japan"
2014-08-11,26.5213,142.4143,4.7,33.32,"65km SSE of Chichi-shima, Japan"
2014-08-11,25.3733,125.5979,4.5,41.95,"70km NNE of Hirara, Japan"
2014-08-10,27.8239,142.8172,5.1,30.67,"101km NE of Chichi-shima, Japan"
2014-08-10,41.1585,142.1309,6.1,41.0,"78km E of Mutsu, Japan"
2014-08-09,26.2074,143.6614,4.6,10.0,"173km SE of Chichi-shima, Japan"
2014-08-09,27.7791,142.8848,5.0,9.65,"101km NE of Chichi-shima, Japan"
2014-08-08,44.711999999999996,149.2973,4.6,47.38,"125km ESE of Kuril'sk, Russia"
2014-08-08,40.198,143.4825,4.5,37.18,"144km ENE of Miyako, Japan"
2014-08-07,26.3584,141.7795,4.7,35.19,"91km SSW of Chichi-shima, Japan"
2014-08-07,48.5785,154.4925,4.5,68.42,"261km SSW of Severo-Kuril'sk, Russia"
2014-08-06,40.0545,140.7424,4.6,24.72,"14km SSW of Kazuno, Japan"
2014-08-06,38.9387,142.0765,4.6,60.2,"34km ESE of Ofunato, Japan"
2014-08-05,43.9275,149.13,4.5,38.67,"175km SE of Kuril'sk, Russia"
2014-08-04,32.6011,140.6833,4.7,68.89,"98km ESE of Hachijo-jima, Japan"
2014-08-04,39.2282,142.1889,4.7,35.0,"26km E of Kamaishi, Japan"
2014-08-03,36.7006,142.0208,4.5,32.03,"108km ESE of Iwaki, Japan"
2014-08-03,27.4979,129.9147,4.5,25.66,"105km SSE of Naze, Japan"
2014-08-03,28.0487,128.0642,5.7,10.0,"143km WSW of Naze, Japan"
2014-08-03,37.9046,142.4167,4.5,57.93,"113km ESE of Ishinomaki, Japan"
2014-08-02,28.0568,128.0595,4.9,11.2,"143km WSW of Naze, Japan"
2014-08-02,27.8148,128.1164,4.5,7.9,"136km N of Nago, Japan"
2014-08-02,33.2997,131.6528,4.7,94.87,"7km NNE of Oita-shi, Japan"
2014-08-02,28.0478,128.1066,4.8,10.0,"139km WSW of Naze, Japan"
2014-08-01,30.8371,140.2557,4.6,58.15,"252km S of Hachijo-jima, Japan"
2014-07-31,26.9416,143.8324,4.5,35.0,"161km E of Chichi-shima, Japan"
2014-07-30,28.0808,127.7134,4.6,47.62,"167km N of Nago, Japan"
2014-07-30,37.1403,141.1509,4.5,49.32,"25km ENE of Iwaki, Japan"
2014-07-30,28.0228,127.87899999999999,4.5,65.49,"159km N of Nago, Japan"
2014-07-29,35.6281,140.186,4.8,69.36,"2km SE of Yotsukaido, Japan"
2014-07-28,36.9904,142.4847,4.6,32.65,"142km E of Iwaki, Japan"
2014-07-28,28.0182,127.9258,4.8,52.54,"157km WSW of Naze, Japan"
2014-07-28,37.0207,142.6297,4.5,10.0,"153km ESE of Namie, Japan"
2014-07-28,28.0991,127.9529,4.5,61.66,"153km W of Naze, Japan"
2014-07-28,34.7231,139.2809,4.6,35.0,"30km ENE of Shimoda, Japan"
2014-07-28,36.1424,141.9807,4.5,17.48,"113km ENE of Hasaki, Japan"
2014-07-28,46.8396,152.8197,4.5,62.74,Kuril Islands
2014-07-27,35.4823,140.6271,4.7,58.01,"23km SE of Naruto, Japan"
2014-07-27,39.6127,142.2151,4.5,50.63,"22km E of Miyako, Japan"
2014-07-27,33.1248,140.5182,4.6,59.87,"67km E of Hachijo-jima, Japan"
2014-07-26,25.1583,127.0057,4.5,24.86,"126km SSW of Itoman, Japan"
2014-07-26,36.9831,142.5678,4.6,21.64,"149km ESE of Namie, Japan"
2014-07-26,27.8585,128.2734,4.8,60.43,"131km WSW of Naze, Japan"
2014-07-26,45.5724,150.8891,4.9,66.01,"238km E of Kuril'sk, Russia"
2014-07-25,43.4696,147.3106,5.1,61.79,"60km SE of Shikotan, Russia"
2014-07-25,44.9556,149.4603,4.5,22.39,"127km ESE of Kuril'sk, Russia"
2014-07-25,44.9113,149.6241,4.5,10.0,"141km ESE of Kuril'sk, Russia"
2014-07-25,44.6186,149.6943,4.5,26.83,"158km ESE of Kuril'sk, Russia"
2014-07-25,28.8286,143.6107,5.0,23.86,"237km NE of Chichi-shima, Japan"
2014-07-25,41.5694,142.1922,5.1,64.06,"86km S of Shizunai, Japan"
2014-07-24,42.3094,144.8043,4.5,45.26,"81km SSE of Kushiro, Japan"
2014-07-24,47.771,156.3351,4.6,10.0,East of the Kuril Islands
2014-07-23,24.2713,139.2862,4.6,15.01,"215km WSW of Iwo Jima, Japan"
2014-07-22,25.7765,130.2254,4.8,23.41,"242km ESE of Nago, Japan"
2014-07-22,28.0133,141.9136,4.6,67.99,"107km NNW of Chichi-shima, Japan"
2014-07-21,35.4329,141.139,4.5,30.72,"43km SE of Hasaki, Japan"
2014-07-21,35.9561,137.8883,4.7,10.0,"10km WSW of Tatsuno, Japan"
2014-07-21,36.9689,142.6956,4.5,12.65,"160km ESE of Namie, Japan"
2014-07-20,44.6419,148.7838,6.2,61.0,"96km SE of Kuril'sk, Russia"
2014-07-20,32.1242,134.3928,4.6,26.32,"130km S of Muroto, Japan"
2014-07-20,36.5102,140.6291,4.6,56.37,"7km NE of Funaishikawa, Japan"
2014-07-19,48.265,154.654,4.7,38.6,"288km SSW of Severo-Kuril'sk, Russia"
2014-07-19,36.0302,140.1164,4.6,66.4,"5km WSW of Naka, Japan"
2014-07-18,46.6112,152.3762,4.7,10.0,Kuril Islands
2014-07-18,42.0376,144.1845,4.6,39.87,"105km S of Kushiro, Japan"
2014-07-18,39.7174,143.3429,4.5,25.84,"119km E of Miyako, Japan"
2014-07-18,37.1007,142.6359,4.6,10.0,"151km ESE of Namie, Japan"
2014-07-17,46.1211,150.72799999999998,4.9,100.2,"242km ENE of Kuril'sk, Russia"
2014-07-16,36.9154,140.8714,4.6,36.88,"14km S of Iwaki, Japan"
2014-07-15,36.7091,142.4669,4.7,9.74,"146km ESE of Iwaki, Japan"
2014-07-15,28.9171,142.16899999999998,4.9,22.87,"203km N of Chichi-shima, Japan"
2014-07-15,46.8822,152.6759,4.6,68.79,Kuril Islands
2014-07-15,37.0347,142.7481,4.5,24.56,"162km ESE of Namie, Japan"
2014-07-14,33.0769,141.8452,4.6,10.0,"190km E of Hachijo-jima, Japan"
2014-07-14,33.1205,141.8942,4.6,10.0,"195km E of Hachijo-jima, Japan"
2014-07-13,36.9658,142.6178,4.5,25.92,"154km E of Iwaki, Japan"
2014-07-13,37.0199,143.4241,4.7,10.0,"221km ESE of Namie, Japan"
2014-07-12,36.9231,142.3595,4.5,27.38,"132km E of Iwaki, Japan"
2014-07-12,36.8748,142.584,4.5,19.48,"152km E of Iwaki, Japan"
2014-07-12,36.9473,142.3437,4.5,10.0,"130km E of Iwaki, Japan"
2014-07-12,36.9348,142.5163,4.5,27.13,"145km E of Iwaki, Japan"
2014-07-11,36.8208,142.543,4.5,33.33,"150km E of Iwaki, Japan"
2014-07-11,36.9778,142.5078,4.5,33.62,"144km E of Iwaki, Japan"
2014-07-11,36.9009,142.5172,4.5,23.26,"146km E of Iwaki, Japan"
2014-07-11,36.865,142.4573,4.7,11.79,"141km E of Iwaki, Japan"
2014-07-11,36.9436,142.5819,4.8,18.15,"151km E of Iwaki, Japan"
2014-07-11,36.8633,142.5422,4.6,9.84,"149km E of Iwaki, Japan"
2014-07-11,36.8053,142.5571,4.5,10.59,"151km E of Iwaki, Japan"
2014-07-11,36.782,142.8209,4.7,10.0,"175km E of Iwaki, Japan"
2014-07-11,36.86,142.6559,4.7,20.99,"159km E of Iwaki, Japan"
2014-07-11,36.907,142.4134,4.8,11.65,"137km E of Iwaki, Japan"
2014-07-11,36.7981,142.5773,5.0,11.3,"153km E of Iwaki, Japan"
2014-07-11,37.0358,142.4068,5.1,9.23,"134km ESE of Namie, Japan"
2014-07-11,36.9093,142.4903,5.2,17.59,"143km E of Iwaki, Japan"
2014-07-11,37.0052,142.4525,6.5,20.0,"139km E of Iwaki, Japan"
2014-07-11,26.3117,125.8288,5.3,115.5,"176km NNE of Hirara, Japan"
2014-07-10,36.7485,140.5509,4.7,19.99,"15km WNW of Takahagi, Japan"
2014-07-08,42.6676,141.3472,5.5,10.0,"13km N of Shiraoi, Japan"
2014-07-08,27.8409,142.8875,4.6,19.01,"106km NE of Chichi-shima, Japan"
2014-07-08,27.7355,142.8507,4.8,31.81,"95km NE of Chichi-shima, Japan"
2014-07-08,46.1142,152.1607,4.5,56.22,Kuril Islands
2014-07-07,35.4244,140.835,4.7,50.37,"34km S of Hasaki, Japan"
2014-07-07,47.0219,152.8789,4.5,76.81,Kuril Islands
2014-07-07,47.4899,151.0301,4.5,84.49,"224km SE of Vostok, Russia"
2014-07-07,42.0035,142.3969,4.6,67.79,"36km S of Shizunai, Japan"
2014-07-05,42.1453,143.0106,4.8,59.97,"57km ESE of Shizunai, Japan"
2014-07-05,37.3439,141.7252,4.9,36.72,"66km ESE of Namie, Japan"
2014-07-05,24.3266,125.366,4.5,30.83,"53km S of Hirara, Japan"
2014-07-04,39.648,142.0802,5.7,50.31,"11km E of Miyako, Japan"
2014-07-04,37.2591,141.5868,4.6,46.87,"57km ESE of Namie, Japan"
2014-07-03,25.9985,142.8392,4.5,6.16,"135km SSE of Chichi-shima, Japan"
2014-07-02,36.6041,140.5234,4.5,11.99,"11km W of Hitachi, Japan"
2014-07-02,35.3716,140.0692,4.5,60.38,"13km E of Kisarazu, Japan"
2014-07-02,26.8767,130.0221,4.9,27.38,"173km SSE of Naze, Japan"
2014-07-02,26.0077,126.9728,4.5,55.98,"70km W of Itoman, Japan"
2014-07-02,33.7526,142.4397,4.5,28.66,"249km SE of Katsuura, Japan"
2014-07-01,31.1584,130.2481,4.7,169.03,"13km SSW of Makurazaki, Japan"
2014-07-01,42.893,139.6285,4.5,193.45,"72km W of Iwanai, Japan"
2014-07-01,26.9686,129.2966,4.8,28.92,"137km ENE of Nago, Japan"
2014-07-01,44.378,149.2226,4.7,37.14,"142km SE of Kuril'sk, Russia"
2014-06-30,28.3404,138.8441,6.2,511.0,"Bonin Islands, Japan region"
2014-06-30,28.7758,130.0326,4.6,44.72,"70km NE of Naze, Japan"
2014-06-29,38.6761,142.5545,4.6,83.74,"84km ESE of Ofunato, Japan"
2014-06-29,42.4935,146.1009,4.6,10.0,"101km SSE of Nemuro, Japan"
2014-06-29,24.3877,142.6278,6.2,48.0,"138km ESE of Iwo Jima, Japan"
2014-06-28,43.6972,148.1739,4.6,36.8,"117km E of Shikotan, Russia"
2014-06-28,35.9235,140.9747,4.8,39.11,"24km NNE of Hasaki, Japan"
2014-06-28,36.3694,138.9887,4.6,155.62,"3km SSW of Kaneko, Japan"
2014-06-27,26.0545,142.8742,4.6,28.7,"131km SSE of Chichi-shima, Japan"
2014-06-27,36.2103,144.1294,5.0,35.19,"Off the east coast of Honshu, Japan"
2014-06-26,37.5996,141.7333,4.7,59.23,"66km ENE of Namie, Japan"
2014-06-26,45.6874,151.2749,4.8,84.45,"270km ENE of Kuril'sk, Russia"
2014-06-26,34.0354,141.5008,4.5,37.72,"164km SE of Katsuura, Japan"
2014-06-26,48.4055,157.1572,4.9,23.55,"263km SSE of Severo-Kuril'sk, Russia"
2014-06-26,43.0823,145.5988,4.8,55.09,"26km S of Nemuro, Japan"
2014-06-25,36.0394,139.8683,4.5,50.1,"3km WSW of Iwai, Japan"
2014-06-23,46.773999999999994,152.9547,4.8,42.72,Kuril Islands
2014-06-23,25.9384,142.2021,4.6,10.0,"126km S of Chichi-shima, Japan"
2014-06-22,28.2011,142.7999,4.7,15.14,"136km NNE of Chichi-shima, Japan"
2014-06-22,27.7202,143.101,4.5,10.0,"112km NE of Chichi-shima, Japan"
2014-06-21,26.7721,126.2316,4.5,134.01,"157km WNW of Naha-shi, Japan"
2014-06-21,28.3526,141.6126,4.5,65.97,"152km NNW of Chichi-shima, Japan"
2014-06-20,23.9067,125.1819,4.8,23.08,"99km S of Hirara, Japan"
2014-06-20,31.2023,131.283,4.7,54.98,"28km S of Kushima, Japan"
2014-06-20,30.4605,142.0633,4.5,27.59,"Izu Islands, Japan region"
2014-06-20,38.1804,141.8129,4.5,51.15,"51km ESE of Ishinomaki, Japan"
2014-06-19,29.1339,142.4693,4.8,22.48,"Izu Islands, Japan region"
2014-06-19,35.4925,140.0306,4.7,65.77,"5km WSW of Ichihara, Japan"
2014-06-19,31.0091,131.4666,4.6,44.54,"54km SSE of Kushima, Japan"
2014-06-19,26.4437,127.1558,4.7,45.29,"58km WNW of Naha-shi, Japan"
2014-06-18,38.55,141.9331,4.6,56.47,"57km ENE of Ishinomaki, Japan"
2014-06-18,24.2199,125.1394,4.6,32.36,"65km SSW of Hirara, Japan"
2014-06-18,24.2379,125.2142,5.2,30.0,"62km S of Hirara, Japan"
2014-06-17,38.108000000000004,144.1217,4.7,23.14,"233km ESE of Kamaishi, Japan"
2014-06-16,28.7669,142.7177,4.6,32.95,"192km NNE of Chichi-shima, Japan"
2014-06-16,33.8719,139.58,5.3,130.28,"89km NNW of Hachijo-jima, Japan"
2014-06-15,37.0961,141.1141,5.6,45.0,"21km ENE of Iwaki, Japan"
2014-06-15,36.6041,141.7237,5.5,15.87,"89km ESE of Iwaki, Japan"
2014-06-15,37.0961,141.5966,4.6,15.18,"63km E of Iwaki, Japan"
2014-06-14,39.4384,140.9876,5.5,92.0,"12km WNW of Hanamaki, Japan"
2014-06-13,30.6986,141.8353,5.0,47.19,"Izu Islands, Japan region"
2014-06-12,35.4519,141.5201,4.5,22.76,"69km ESE of Hasaki, Japan"
2014-06-12,32.4211,141.7902,4.6,19.11,"200km ESE of Hachijo-jima, Japan"
2014-06-11,27.6381,142.6084,4.6,24.42,"72km NNE of Chichi-shima, Japan"
2014-06-11,27.4266,129.286,5.0,30.59,"105km S of Naze, Japan"
2014-06-11,27.7146,142.9989,4.7,34.3,"104km NE of Chichi-shima, Japan"
2014-06-09,28.4967,141.9511,4.7,50.8,"158km N of Chichi-shima, Japan"
2014-06-09,43.1363,139.3947,4.5,34.69,"92km WNW of Iwanai, Japan"
2014-06-09,34.9776,140.1875,4.8,53.67,"15km SSE of Kawaguchi, Japan"
2014-06-09,46.2313,153.115,4.9,22.89,Kuril Islands
2014-06-08,40.9552,141.6429,4.6,89.53,"38km NE of Misawa, Japan"
2014-06-08,37.9008,141.3226,4.7,76.08,"44km ESE of Watari, Japan"
2014-06-08,28.4046,142.6124,4.8,19.13,"151km NNE of Chichi-shima, Japan"
2014-06-08,34.6214,141.70600000000002,4.5,23.49,"139km ESE of Ohara, Japan"
2014-06-08,39.1635,141.7092,5.2,95.61,"10km N of Ofunato, Japan"
2014-06-07,43.3074,146.3834,4.7,76.17,"61km SSW of Shikotan, Russia"
2014-06-07,50.6829,157.0663,5.5,41.06,"66km E of Severo-Kuril'sk, Russia"
2014-06-06,35.6209,141.0874,4.5,14.74,"26km ESE of Hasaki, Japan"
2014-06-05,32.5008,141.9676,4.6,25.34,"213km ESE of Hachijo-jima, Japan"
2014-06-04,32.4023,141.77200000000002,4.6,20.46,"199km ESE of Hachijo-jima, Japan"
2014-06-04,32.4174,141.5766,4.9,47.06,"182km ESE of Hachijo-jima, Japan"
2014-06-03,36.4922,140.6147,4.6,59.97,"5km ENE of Funaishikawa, Japan"
2014-06-03,37.1692,144.5877,4.6,35.93,"Off the east coast of Honshu, Japan"
2014-06-01,30.5315,131.5586,4.6,36.79,"58km ESE of Nishinoomote, Japan"
2014-06-01,28.4383,142.8752,4.5,26.93,"163km NNE of Chichi-shima, Japan"
2014-05-31,36.2559,144.1691,4.5,34.47,"Off the east coast of Honshu, Japan"
2014-05-29,44.2602,148.1418,4.8,78.13,"110km S of Kuril'sk, Russia"
2014-05-29,49.7506,155.8512,4.9,54.54,"105km S of Severo-Kuril'sk, Russia"
2014-05-29,33.2844,139.3996,4.7,30.93,"43km WNW of Hachijo-jima, Japan"
2014-05-28,36.8249,141.3305,4.5,20.57,"47km ESE of Iwaki, Japan"
2014-05-27,32.5,140.5882,5.3,76.79,"98km SE of Hachijo-jima, Japan"
2014-05-27,44.8272,149.7288,4.9,58.25,"152km ESE of Kuril'sk, Russia"
2014-05-26,43.8448,146.55200000000002,4.6,93.37,"14km WNW of Shikotan, Russia"
2014-05-26,34.5658,141.6781,4.5,19.51,"140km ESE of Katsuura, Japan"
2014-05-25,32.4778,141.8074,4.5,18.52,"199km ESE of Hachijo-jima, Japan"
2014-05-24,25.8749,125.7438,4.6,55.61,"127km NNE of Hirara, Japan"
2014-05-24,26.0591,125.6669,4.5,49.57,"144km NNE of Hirara, Japan"
2014-05-23,39.5211,143.5711,4.5,35.0,"139km E of Miyako, Japan"
2014-05-19,30.1104,140.3351,4.6,146.03,"Izu Islands, Japan region"
2014-05-19,40.9759,142.0602,4.6,66.1,"67km ENE of Misawa, Japan"
2014-05-19,26.3757,142.4181,4.7,19.67,"80km SSE of Chichi-shima, Japan"
2014-05-18,28.0895,143.0114,4.6,34.91,"136km NE of Chichi-shima, Japan"
2014-05-18,24.4493,141.5817,4.6,138.75,"44km SE of Iwo Jima, Japan"
2014-05-17,36.3885,142.6791,4.5,31.82,"176km ESE of Iwaki, Japan"
2014-05-16,24.6366,124.792,4.5,34.76,"52km WSW of Hirara, Japan"
2014-05-15,35.0598,139.2843,4.8,126.87,"19km E of Atami, Japan"
2014-05-13,41.9765,142.5506,4.9,59.18,"42km SSE of Shizunai, Japan"
2014-05-13,45.8723,154.0521,4.6,24.02,East of the Kuril Islands
2014-05-12,35.5972,140.0595,5.1,55.34,"5km W of Chiba-shi, Japan"
2014-05-12,38.3755,144.9971,4.8,23.99,"287km ESE of Kamaishi, Japan"
2014-05-12,39.6737,142.3021,4.5,71.07,"near the east coast of Honshu, Japan"
2014-05-12,28.2884,138.839,4.5,529.28,"Bonin Islands, Japan region"
2014-05-11,36.1481,142.3639,4.7,32.3,"145km ENE of Hasaki, Japan"
2014-05-08,34.5965,141.5834,4.8,25.08,"131km ESE of Katsuura, Japan"
2014-05-08,49.6274,156.1519,5.2,56.83,"116km S of Severo-Kuril'sk, Russia"
2014-05-08,36.9286,141.4774,4.6,22.71,"54km ESE of Iwaki, Japan"
2014-05-07,40.8393,145.1163,4.5,10.0,"245km SSE of Kushiro, Japan"
2014-05-06,37.7872,142.7477,4.7,14.62,"144km ESE of Ishinomaki, Japan"
2014-05-05,41.4316,142.1105,4.6,65.35,"89km ENE of Mutsu, Japan"
2014-05-04,34.9118,139.4186,6.0,153.0,"31km E of Ito, Japan"
2014-05-04,36.0884,139.9005,4.5,50.97,"4km N of Iwai, Japan"
2014-05-04,32.0747,132.0353,4.5,40.64,"50km E of Takanabe, Japan"
2014-05-03,38.9183,142.7779,4.5,58.58,"86km ESE of Kamaishi, Japan"
2014-05-03,37.2728,141.5028,4.5,48.86,"50km ESE of Namie, Japan"
2014-05-03,46.5966,145.3594,4.5,26.28,"197km E of Korsakov, Russia"
2014-05-03,36.2567,137.5918,4.5,10.0,"27km WSW of Hotaka, Japan"
2014-05-02,37.8414,144.4012,4.6,27.88,"270km SE of Kamaishi, Japan"
2014-05-02,37.8516,144.3313,4.6,20.19,"264km SE of Kamaishi, Japan"
