date,latitude,longitude,mag,depth,place
1996-11-03,39.77,0.0,3.7,38.31,UYANIK-IMRANLI (SIVAS) [South East  0.4 km]
1996-11-03,36.35,29.0,3.6,27.18,ONIKI ADALAR (AKDENIZ)
1996-11-06,38.71,22.0,3.8,40.4,CAMLIYURT-GENC (BINGOL) [North West  0.2 km]
1996-11-06,37.1,0.0,3.7,27.11,EGE DENIZI
1996-11-07,35.7,12.0,3.8,32.58,AKDENIZ
1996-11-07,36.9,0.0,3.6,27.12,KOS ADASI (AKDENIZ)
1996-11-11,37.58,3.0,3.6,38.19,ATAKENT- (ADIYAMAN) [South 2.6 km]
1996-11-12,38.44,10.0,4.1,39.22,KURKKOY-SIVRICE (ELAZIG) [North West  2.2 km]
1996-11-13,36.8,24.0,4.0,36.35,KAPILI-DORTYOL (HATAY) [South West  8.8 km]
1996-11-17,38.77,26.0,3.5,39.62,SOGANLI-KOVANCILAR (ELAZIG) [North East  1.6 km]
1996-11-17,35.28,20.0,3.6,32.41,AKDENIZ
1996-11-22,40.68,0.0,4.1,35.24,KARAHISAR- (�ORUM) [South West  0.9 km]
1996-11-24,37.52,1.0,3.5,37.25,CICEKALANI-PAZARCIK (KAHRAMANMARAS) [West 1.6 km]
1996-11-24,40.66,0.0,3.7,35.19,DUVENCI- (�ORUM) [East 2.3 km]
1996-11-27,40.69,2.0,3.7,35.29,PINARBASI-MECITOZU (�ORUM) [North West  2.4 km]
1996-11-28,37.3,0.0,3.7,26.96,EGE DENIZI
1996-11-28,36.83,8.0,3.5,26.59,AKDENIZ
1996-11-29,39.4,0.0,3.6,40.7,DINARBEY-YEDISU (BINGOL) [North East  4.6 km]
1996-11-29,37.25,0.0,3.6,27.04,EGE DENIZI
1996-12-01,40.44,10.0,4.0,37.24,CEVRECIK-RESADIYE (TOKAT) [South East  0.9 km]
1996-12-01,36.57,27.0,3.7,27.83,AKDENIZ
1996-12-06,37.36,5.0,3.9,36.06,ANBERINARKI-KADIRLI (OSMANIYE) [North West  2.1 km]
1996-12-07,40.67,5.0,4.0,35.22,AYVALI- (�ORUM) [North West  0.8 km]
1996-12-10,36.6,8.0,4.1,27.09,ONIKI ADALAR (AKDENIZ)
1996-12-15,36.27,0.0,3.9,26.4,AKDENIZ
1996-12-16,40.42,39.0,3.5,31.1,KARSIKOY-MUDURNU (BOLU) [South East  1.6 km]
1996-12-20,35.99,17.0,3.8,32.71,CAMLIPINARALANI-ANAMUR (MERSIN) [South West  6.1 km]
1996-12-20,39.1,7.0,4.4,40.72,ALATEPE- (BINGOL) [North West  5.6 km]
1996-12-22,38.96,9.0,3.6,29.23,INCEGIZ-SAPHANE (K�TAHYA) [South East  1.1 km]
1996-12-22,36.49,0.0,3.7,27.12,ONIKI ADALAR (AKDENIZ)
1996-12-25,38.59,0.0,4.3,40.7,YALIMLI-LICE (DIYARBAKIR) [North East  2.1 km]
1996-12-25,36.16,13.0,3.7,31.51,AKDENIZ
1996-12-31,36.6,14.0,3.7,37.38,T�RKIYE-SURIYE SINIR B�LGESI
1996-12-31,36.52,12.0,4.0,37.44,T�RKIYE-SURIYE SINIR B�LGESI
1997-01-01,36.85,10.0,3.6,27.16,KOS ADASI (AKDENIZ)
1997-01-03,35.81,2.0,3.5,36.5,SURIYE
1997-01-04,39.15,9.0,3.6,26.97,MAZILI-DIKILI (IZMIR) [North 2.7 km]
1997-01-04,36.57,0.0,3.7,27.02,ONIKI ADALAR (AKDENIZ)
1997-01-04,40.23,0.0,3.5,35.26,ESENTEPE-ORTAKOY (�ORUM) [North East  1.9 km]
1997-01-05,40.73,9.0,3.5,30.38,ARIFIYE (SAKARYA) [North East  2.4 km]
1997-01-06,36.93,0.0,4.2,35.68,KIZILDERE-CEYHAN (ADANA) [South 1.7 km]
1997-01-07,38.12,21.0,3.5,35.02,ASLAMA- (NIGDE) [South West  3.1 km]
1997-01-10,35.28,17.0,3.6,32.29,AKDENIZ
1997-01-11,35.07,32.0,3.9,27.03,AKDENIZ
1997-01-12,35.92,32.0,3.9,28.64,AKDENIZ
1997-01-21,38.11,5.0,3.6,28.94,CAMKOY-BULDAN (DENIZLI) [South East  3.4 km]
1997-01-21,38.18,0.0,3.6,28.88,TURLUBEY-BULDAN (DENIZLI) [North West  3.1 km]
1997-01-21,38.13,8.0,3.7,28.91,CAMKOY-BULDAN (DENIZLI) [North East  0.3 km]
1997-01-21,38.12,9.0,4.8,28.92,CAMKOY-BULDAN (DENIZLI) [South East  1.4 km]
1997-01-21,36.06,6.0,3.5,35.22,AKDENIZ
1997-01-22,36.25,18.0,3.6,36.09,KESECIK- (HATAY) [South West  0.2 km]
1997-01-22,38.13,8.0,3.7,28.9,CAMKOY-BULDAN (DENIZLI) [North West  0.7 km]
1997-01-22,36.26,6.0,3.7,35.95,CEYLANDERE-SAMANDAG (HATAY) [North West  2.7 km]
1997-01-22,36.12,19.0,3.6,36.2,KAMBERLI-ALTINOZU (HATAY) [South West  0.7 km]
1997-01-22,36.13,23.0,5.0,36.08,OZBEK-SAMANDAG (HATAY) [North East  1.4 km]
1997-01-22,36.0,20.0,3.9,36.14,AYISIGI-YAYLADAGI (HATAY) [North West  1.5 km]
1997-01-22,38.76,13.0,3.7,26.64,IZMIR K�RFEZI (EGE DENIZI)
1997-01-22,36.14,23.0,5.5,36.12,YESILPINAR- (HATAY) [North East  0.4 km]
1997-01-22,38.75,9.0,3.9,26.56,EGE DENIZI
1997-01-23,40.77,2.0,3.5,35.3,ELMAYOLU-MERZIFON (AMASYA) [North West  1.2 km]
1997-01-23,35.98,10.0,4.0,36.19,UCIRMAK-YAYLADAGI (HATAY) [North West  1.4 km]
1997-01-23,36.12,20.0,3.7,36.14,BOZLU- (HATAY) [North West  0.6 km]
1997-01-23,36.16,3.0,4.0,36.33,TOPRAKHISAR-ALTINOZU (HATAY) [East 0.9 km]
1997-01-27,40.72,2.0,3.6,35.34,PEKMEZCI-MERZIFON (AMASYA) [North East  1.2 km]
1997-01-28,38.05,2.0,3.6,38.36,YESILYAYLA-CELIKHAN (ADIYAMAN) [East 1.6 km]
1997-01-30,37.02,2.0,3.8,28.08,KULTAK-MILAS (MUGLA) [South East  4.3 km]
1997-02-01,38.66,14.0,3.6,26.53,IZMIR K�RFEZI (EGE DENIZI)
1997-02-02,36.85,6.0,3.6,28.4,ADAKOY-MARMARIS (MUGLA) [North East  9.4 km]
1997-02-07,36.17,14.0,3.5,36.14,BOSTANCIK- (HATAY) [North East  0.8 km]
1997-02-08,37.77,15.0,3.5,27.58,YENIKOY-KOCARLI (AYDIN) [North West  1.2 km]
1997-02-08,37.81,5.0,3.5,27.59,KARAAGACLI-GERMENCIK (AYDIN) [South 2.1 km]
1997-02-10,35.83,9.0,3.6,31.23,AKDENIZ
1997-02-11,37.28,19.0,3.6,26.59,ONIKI ADALAR (AKDENIZ)
1997-02-15,37.94,0.0,4.1,37.83,KARANLIKDERE-DOGANSEHIR (MALATYA) [North 1.7 km]
1997-02-15,38.35,23.0,4.3,40.59,UCARLI-LICE (DIYARBAKIR) [North West  0.8 km]
1997-02-15,38.89,4.0,3.6,29.2,KURTCAM-GEDIZ (K�TAHYA) [North West  3.7 km]
1997-02-16,37.97,0.0,4.2,37.76,ORENCIK-DOGANSEHIR (MALATYA) [North East  5.5 km]
1997-02-18,36.38,14.0,3.7,30.75,ANTALYA K�RFEZI (AKDENIZ)
1997-02-18,39.47,21.0,3.7,26.17,KOYUNEVI-AYVACIK (�ANAKKALE) [South West  2.7 km]
1997-02-20,40.68,5.0,3.5,35.35,BALGOZE-MERZIFON (AMASYA) [South East  1.0 km]
1997-02-21,36.35,26.0,3.5,29.07,BOGAZICI-FETHIYE (MUGLA) [South West  13.0 km]
1997-02-22,38.77,15.0,3.6,26.43,EGE DENIZI
1997-02-24,37.26,0.0,3.7,27.78,BECIN-MILAS (MUGLA) [South West  2.2 km]
1997-02-26,36.07,20.0,4.0,36.27,TURKMENMEZREASI-ALTINOZU (HATAY) [South West  0.9 km]
1997-02-27,35.96,9.0,3.9,26.3,AKDENIZ
1997-02-27,38.69,5.0,3.5,26.29,SALMAN A�IKLARI-IZMIR (EGE DENIZI)
1997-02-28,40.71,17.0,3.7,35.48,BAYAZIT-MERZIFON (AMASYA) [North West  1.0 km]
1997-02-28,40.7,5.0,3.9,35.32,PEKMEZCI-MERZIFON (AMASYA) [South West  1.9 km]
1997-02-28,40.71,5.0,3.8,35.39,CAYBASI-MERZIFON (AMASYA) [South East  0.5 km]
1997-02-28,40.68,5.0,4.7,35.3,PINARBASI-MECITOZU (�ORUM) [North West  1.1 km]
1997-03-01,40.76,3.0,3.5,35.4,KIREYMIR-MERZIFON (AMASYA) [East 0.2 km]
1997-03-01,40.72,2.0,3.6,35.4,KUYU-MERZIFON (AMASYA) [South East  1.6 km]
1997-03-02,40.69,5.0,3.5,35.32,PINARBASI-MECITOZU (�ORUM) [North East  1.5 km]
1997-03-03,40.53,0.0,5.0,36.37,CERKEZFINDICAK-ERBAA (TOKAT) [South West  3.4 km]
1997-03-04,39.33,12.0,4.3,40.98,KARLIOVA (BINGOL) [North West  4.6 km]
1997-03-05,36.53,32.0,3.6,27.35,ONIKI ADALAR (AKDENIZ)
1997-03-06,40.71,4.0,3.6,35.35,PEKMEZCI-MERZIFON (AMASYA) [South East  2.2 km]
1997-03-06,36.63,27.0,3.7,28.72,DALAMAN A�IKLARI-MUGLA (AKDENIZ)
1997-03-07,40.7,5.0,3.5,35.33,PEKMEZCI-MERZIFON (AMASYA) [South East  1.9 km]
1997-03-08,36.12,10.0,3.7,26.84,AKDENIZ
1997-03-10,36.33,11.0,3.5,31.39,ANTALYA K�RFEZI (AKDENIZ)
1997-03-13,37.4,10.0,3.5,31.28,YESILBAG-MANAVGAT (ANTALYA) [South East  3.3 km]
1997-03-13,39.77,24.0,4.2,40.04,GELINPINAR-CAYIRLI (ERZINCAN) [South West  1.7 km]
1997-03-14,38.09,7.0,3.9,28.97,HAMDIYE-GUNEY (DENIZLI) [South West  3.0 km]
1997-03-14,38.12,9.0,3.5,28.93,CAMKOY-BULDAN (DENIZLI) [South East  2.1 km]
1997-03-14,37.99,0.0,3.8,29.03,GOLEMEZLI-AKKOY (DENIZLI) [North West  0.5 km]
1997-03-14,38.1,9.0,3.7,28.95,HAMDIYE-GUNEY (DENIZLI) [South West  3.3 km]
1997-03-14,38.14,6.0,3.6,28.96,AYDOGDU-GUNEY (DENIZLI) [South East  2.3 km]
1997-03-14,38.11,0.0,3.9,29.02,HAMDIYE-GUNEY (DENIZLI) [East 3.4 km]
1997-03-14,38.08,13.0,4.0,28.94,YENICEKENT-BULDAN (DENIZLI) [North 3.9 km]
1997-03-16,36.12,22.0,3.8,30.61,AKDENIZ
1997-03-18,37.37,4.0,3.5,27.52,GURCAMLAR-MILAS (MUGLA) [North East  2.4 km]
1997-03-20,37.0,9.0,3.7,27.55,G�KOVA K�RFEZI (AKDENIZ)
1997-03-20,36.12,14.0,3.6,35.85,MAGARACIK-SAMANDAG (HATAY) [West 8.1 km]
1997-03-20,39.8,5.0,3.5,26.95,KARAKOY-BAYRAMIC (�ANAKKALE) [South East  6.2 km]
1997-03-22,39.47,10.0,3.5,36.44,KAHVEPINAR-SARKISLA (SIVAS) [South West  0.1 km]
1997-03-25,37.2,10.0,3.7,38.84,DAGETEGI- (SANLIURFA) [West 1.2 km]
1997-03-29,40.76,13.0,3.5,29.99,KARTEPE (KOCAELI) [North West  2.9 km]
1997-03-29,35.06,0.0,3.8,26.77,AKDENIZ
1997-03-29,39.56,10.0,3.8,39.98,YARBASI-PULUMUR (TUNCELI) [North East  1.2 km]
1997-03-30,36.94,0.0,3.6,27.58,G�KOVA K�RFEZI (AKDENIZ)
1997-03-31,36.1,0.0,3.8,27.57,AKDENIZ
1997-04-01,38.74,0.0,4.0,36.83,BEYPINAR-GURUN (SIVAS) [South West  3.8 km]
1997-04-01,38.31,0.0,4.2,31.18,YALVAC (ISPARTA) [North East  1.2 km]
1997-04-04,40.11,10.0,3.7,29.3,ALACAM-KESTEL (BURSA) [South East  1.9 km]
1997-04-04,40.17,0.0,3.6,29.27,GOZEDE-KESTEL (BURSA) [North West  2.1 km]
1997-04-08,39.03,9.0,3.6,29.67,GOYNUK-GEDIZ (K�TAHYA) [North East  3.3 km]
1997-04-09,40.12,4.0,3.7,37.74,DEREKOY-ZARA (SIVAS) [South West  1.5 km]
1997-04-10,39.07,11.0,4.0,26.19,MIDILLI ADASI (EGE DENIZI)
1997-04-12,37.85,9.0,3.7,27.59,REISKOY-GERMENCIK (AYDIN) [North West  0.4 km]
1997-04-13,36.31,5.0,3.8,36.02,YAYLACIK- (HATAY) [North West  8.6 km]
1997-04-19,38.74,0.0,4.2,42.13,CITAK-GUROYMAK (BITLIS) [North 4.7 km]
1997-04-20,36.88,0.0,4.3,42.65,IRAK
1997-04-20,36.81,0.0,4.7,42.67,IRAK
1997-04-20,38.2,4.0,3.9,38.93,DUVENLIK-PUTURGE (MALATYA) [South 2.2 km]
1997-04-21,37.3,9.0,3.6,28.41,KOZAGAC- (MUGLA) [North East  7.8 km]
1997-04-22,40.76,5.0,3.7,35.44,SARIBUGDAY-MERZIFON (AMASYA) [North West  2.1 km]
1997-04-23,37.85,5.0,3.6,37.91,TUT (ADIYAMAN) [North 6.0 km]
1997-05-01,38.99,16.0,3.5,28.01,PEKMEZCI-AKHISAR (MANISA) [South West  2.2 km]
1997-05-02,39.63,7.0,3.9,28.52,KIZILOZ-DURSUNBEY (BALIKESIR) [North West  2.2 km]
1997-05-04,39.06,5.0,3.6,38.74,CAKIRTAS-KEMALIYE (ERZINCAN) [South East  1.8 km]
1997-05-10,37.6,8.0,3.6,29.87,HARMANLI-YESILOVA (BURDUR) [North West  3.4 km]
1997-05-13,39.75,40.0,3.5,38.99,DEDEOGLU-KEMAH (ERZINCAN) [North East  0.8 km]
1997-05-15,35.03,10.0,4.2,26.88,AKDENIZ
1997-05-21,35.86,7.0,3.8,31.78,AKDENIZ
1997-05-23,36.06,11.0,3.6,31.08,AKDENIZ
1997-05-24,37.88,6.0,3.5,27.26,KUSADASI (AYDIN) [North 2.5 km]
1997-05-28,35.1,12.0,4.3,32.56,KIBRIS RUM KESIMI
1997-05-28,39.89,9.0,3.8,27.06,ESKIYAYLA-CAN (�ANAKKALE) [South East  2.8 km]
1997-05-28,37.19,5.0,3.5,35.41,EGECIUSAGI-SARICAM (ADANA) [South 2.2 km]
1997-05-29,38.23,0.0,3.5,41.48,TOSUNPINAR-KOZLUK (BATMAN) [South East  0.2 km]
1997-05-29,37.89,11.0,3.8,27.31,SULTANIYE-SELCUK (IZMIR) [North West  2.3 km]
1997-05-29,37.9,15.0,3.8,27.26,KUSADASI K�RFEZI (EGE DENIZI)
1997-05-30,37.89,5.0,3.6,27.32,SULTANIYE-SELCUK (IZMIR) [North West  1.5 km]
1997-05-31,37.63,9.0,3.5,36.04,BOZTAHTA-KOZAN (ADANA) [East 3.5 km]
1997-05-31,39.89,26.0,3.5,39.79,BASKOY-CAYIRLI (ERZINCAN) [North East  0.1 km]
1997-06-01,39.35,0.0,4.0,41.68,HINIS (ERZURUM) [South West  2.7 km]
1997-06-06,35.11,20.0,3.6,34.53,AKDENIZ
1997-06-06,40.13,9.0,3.6,28.14,AKSAKAL-BANDIRMA (BALIKESIR) [South East  3.3 km]
1997-06-07,36.22,7.0,3.7,31.53,ANTALYA K�RFEZI (AKDENIZ)
1997-06-08,37.99,5.0,3.5,27.43,BELEVI-SELCUK (IZMIR) [South West  3.2 km]
1997-06-09,41.35,4.0,3.8,31.57,TERZIKOY-EREGLI (ZONGULDAK) [North East  0.2 km]
1997-06-10,39.23,7.0,3.6,28.21,PURSUNLER-SINDIRGI (BALIKESIR) [South East  0.4 km]
1997-06-13,39.76,7.0,3.5,38.43,KOZLUCA-ILIC (ERZINCAN) [South East  1.1 km]
1997-06-14,39.92,7.0,3.6,32.64,ETIMESGUT (ANKARA) [South West  3.7 km]
1997-06-14,39.64,21.0,3.5,39.79,DEMIRPINAR-UZUMLU (ERZINCAN) [North West  0.8 km]
1997-06-15,35.11,10.0,3.6,29.24,AKDENIZ
1997-06-16,37.95,2.0,3.8,29.12,KARAHAYIT- (DENIZLI) [South East  1.8 km]
1997-06-16,37.94,1.0,3.5,27.36,SELCUK (IZMIR) [South West  1.5 km]
1997-06-16,37.91,5.0,3.5,27.3,SULTANIYE-SELCUK (IZMIR) [North West  4.3 km]
1997-06-16,37.92,0.0,3.6,29.17,KUCUKDERE- (DENIZLI) [North East  3.2 km]
1997-06-18,37.23,0.0,3.5,28.12,CUKUROZ-YATAGAN (MUGLA) [South East  0.9 km]
1997-06-22,38.09,9.0,3.6,30.15,YAKAKOY-DINAR (AFYONKARAHISAR) [South East  2.8 km]
1997-06-24,38.38,7.0,4.1,39.13,USLU-SIVRICE (ELAZIG) [North West  2.6 km]
1997-06-25,38.23,6.0,3.8,39.09,KOKLUKAYA-PUTURGE (MALATYA) [North East  2.4 km]
1997-06-26,39.13,5.0,4.0,42.58,MALAZGIRT (MUS) [South East  3.8 km]
1997-06-29,38.82,16.0,3.5,26.26,EGE DENIZI
1997-06-29,38.74,15.0,3.6,26.14,SALMAN A�IKLARI-IZMIR (EGE DENIZI)
1997-06-30,36.64,10.0,4.2,31.51,MANAVGAT A�IKLARI-ANTALYA (AKDENIZ)
1997-07-01,36.37,10.0,3.6,27.17,ONIKI ADALAR (AKDENIZ)
1997-07-06,35.81,0.0,3.7,26.81,AKDENIZ
1997-07-07,36.08,0.0,3.5,30.51,AKDENIZ
1997-07-08,40.1,0.0,3.8,38.82,PINARLI-CAMOLUK (GIRESUN) [North East  1.1 km]
1997-07-10,38.96,15.0,3.8,40.44,CICEKDERE- (BINGOL) [West 1.6 km]
1997-07-10,35.48,9.0,3.8,27.67,AKDENIZ
1997-07-13,38.35,0.0,3.7,43.1,DILKAYA-EDREMIT (VAN) [South West  4.3 km]
1997-07-15,41.65,5.0,3.5,34.22,AKSEKI-TASKOPRU (KASTAMONU) [North East  3.7 km]
1997-07-17,38.51,0.0,3.5,39.45,GOLARDI- (ELAZIG) [South 3.9 km]
1997-07-17,36.25,0.0,3.8,28.03,RODOS ADASI (AKDENIZ)
1997-07-17,36.89,0.0,3.8,30.4,CAGLARCA-KONYAALTI (ANTALYA) [North West  5.6 km]
1997-07-18,36.46,9.0,4.0,28.02,AKDENIZ
1997-07-21,35.72,7.0,3.6,29.5,AKDENIZ
1997-07-24,38.28,0.0,3.9,40.36,SERGEN-HANI (DIYARBAKIR) [South 2.4 km]
1997-07-26,36.29,1.0,3.7,35.92,CEYLANDERE-SAMANDAG (HATAY) [North West  7.0 km]
1997-07-27,36.4,0.0,3.5,27.83,AKDENIZ
1997-08-06,37.15,14.0,3.5,37.32,SAMMEZREASI-SEHITKAMIL (GAZIANTEP) [North East  3.0 km]
1997-08-08,36.1,10.0,3.6,26.79,AKDENIZ
1997-08-08,37.1,0.0,3.8,26.9,ONIKI ADALAR (AKDENIZ)
1997-08-08,36.78,6.0,3.8,26.95,ONIKI ADALAR (AKDENIZ)
1997-08-08,36.72,0.0,4.1,27.09,ONIKI ADALAR (AKDENIZ)
1997-08-08,36.8,0.0,3.7,27.12,KOS ADASI (AKDENIZ)
1997-08-08,36.68,0.0,3.7,27.09,ONIKI ADALAR (AKDENIZ)
1997-08-08,39.71,11.0,4.4,41.98,KIRGINDERE-KARAYAZI (ERZURUM) [South West  1.5 km]
1997-08-09,35.97,10.0,3.7,26.98,AKDENIZ
1997-08-10,38.18,0.0,4.0,39.06,YAMACKOY-PUTURGE (MALATYA) [South East  1.8 km]
1997-08-10,35.92,5.0,3.7,31.12,AKDENIZ
1997-08-10,38.24,0.0,4.1,39.18,HANDERE-CUNGUS (DIYARBAKIR) [North East  0.7 km]
1997-08-11,41.45,7.0,3.5,33.25,KAPAKLI-DADAY (KASTAMONU) [East 3.9 km]
1997-08-21,36.73,0.0,3.7,27.41,G�KOVA K�RFEZI (AKDENIZ)
1997-08-23,37.09,0.0,3.5,29.11,YOLCATI-ACIPAYAM (DENIZLI) [North East  0.7 km]
1997-08-23,38.44,10.0,3.5,26.94,IZMIR K�RFEZI (EGE DENIZI)
1997-08-23,36.55,10.0,3.5,27.97,BOZBURUN A�IKLARI-MUGLA (AKDENIZ)
1997-08-25,36.5,6.0,3.6,26.79,AKDENIZ
1997-08-25,36.44,20.0,3.8,26.88,AKDENIZ
1997-08-25,38.6,0.0,3.8,43.39,ALABAYIR- (VAN) [North West  3.3 km]
1997-08-26,40.07,0.0,3.5,43.14,GORECEK-KAGIZMAN (KARS) [South East  0.8 km]
1997-08-27,37.07,17.0,3.9,27.41,KONACIK-BODRUM (MUGLA) [North East  2.6 km]
1997-08-28,39.62,0.0,3.6,40.99,CAT (ERZURUM) [North East  1.4 km]
1997-08-28,39.21,9.0,3.5,40.84,SOGUKPINAR-KARLIOVA (BINGOL) [West 0.9 km]
1997-08-29,36.36,0.0,3.5,27.83,AKDENIZ
1997-08-29,36.57,0.0,3.5,27.2,ONIKI ADALAR (AKDENIZ)
1997-09-02,36.1,17.0,3.5,30.85,AKDENIZ
1997-09-02,36.27,29.0,3.6,30.96,ANTALYA K�RFEZI (AKDENIZ)
1997-09-03,36.86,10.0,3.8,35.12,KARACERCILI-TARSUS (MERSIN) [North East  1.0 km]
1997-09-05,36.07,0.0,3.7,31.09,AKDENIZ
1997-09-08,35.14,10.0,3.9,27.43,AKDENIZ
1997-09-12,38.43,19.0,3.6,26.66,IZMIR K�RFEZI (EGE DENIZI)
1997-09-12,35.94,20.0,3.9,36.21,KILICTUTAN-ALTINOZU (HATAY) [South West  3.8 km]
1997-09-13,37.25,3.0,3.7,36.46,DUZICI (OSMANIYE) [North East  1.2 km]
1997-09-15,38.83,0.0,3.6,32.44,BEYLIOVA-CIHANBEYLI (KONYA) [South West  2.7 km]
1997-09-15,39.31,0.0,3.7,41.26,ERYURDU-VARTO (MUS) [North West  2.3 km]
1997-09-20,39.09,7.0,3.8,40.21,BAZLAMA-KARAKOCAN (ELAZIG) [North East  2.1 km]
1997-09-20,38.79,10.0,3.5,26.47,EGE DENIZI
1997-09-21,37.0,0.0,3.6,27.27,TURGUTREIS-BODRUM (MUGLA) [South 1.2 km]
1997-09-24,36.83,0.0,3.8,27.12,KOS ADASI (AKDENIZ)
1997-09-25,36.47,10.0,3.8,26.65,AKDENIZ
1997-09-26,39.33,0.0,4.0,41.44,YARLISU-VARTO (MUS) [North East  7.9 km]
1997-09-29,39.53,11.0,3.7,26.06,GULPINAR-AYVACIK (�ANAKKALE) [West 5.1 km]
1997-09-30,38.2,0.0,3.6,38.77,ORMANICI-PUTURGE (MALATYA) [South West  3.6 km]
1997-10-02,35.79,18.0,3.7,36.23,ASAGIPULLUYAZI-YAYLADAGI (HATAY) [South East  10.3 km]
1997-10-02,38.69,0.0,4.4,44.6,T�RKIYE-IRAN SINIR B�LGESI
1997-10-10,38.67,7.0,4.0,43.91,ASAGIMOLLAHASAN-OZALP (VAN) [North 2.4 km]
1997-10-10,38.62,6.0,4.0,43.45,COMAKLI- (VAN) [West 2.7 km]
1997-10-12,38.47,12.0,4.2,43.39,KURUBAS- (VAN) [North West  2.4 km]
1997-10-13,37.26,10.0,3.8,36.34,ATALAN-DUZICI (OSMANIYE) [West 0.5 km]
1997-10-14,38.32,8.0,3.7,36.55,DAYOLUK-SARIZ (KAYSERI) [South East  7.7 km]
1997-10-14,38.77,13.0,3.6,32.65,BOGRUDELIK-CIHANBEYLI (KONYA) [South East  6.4 km]
1997-10-14,37.48,10.0,3.8,37.76,GOKCEPAYAM-ARABAN (GAZIANTEP) [South West  0.8 km]
1997-10-15,37.24,9.0,3.5,36.31,KARAGEDIK-DUZICI (OSMANIYE) [North East  3.2 km]
1997-10-15,37.28,10.0,3.6,36.31,OLUKLU-DUZICI (OSMANIYE) [North West  1.6 km]
1997-10-15,35.66,1.0,3.9,29.34,AKDENIZ
1997-10-16,35.61,0.0,4.1,29.46,AKDENIZ
1997-10-16,37.16,9.0,3.5,31.79,GUNYAKA-AKSEKI (ANTALYA) [East 4.0 km]
1997-10-17,37.36,3.0,3.9,36.19,YUKARICIYANLI-KADIRLI (OSMANIYE) [East 1.4 km]
1997-10-18,36.6,1.0,3.5,34.71,MERSIN A�IKLARI-MERSIN (AKDENIZ)
1997-10-18,39.78,13.0,3.6,28.54,CAKALLAR-MUSTAFAKEMALPASA (BURSA) [South East  1.6 km]
1997-10-18,39.81,17.0,4.0,28.69,HACIAHMET-MUSTAFAKEMALPASA (BURSA) [North West  2.6 km]
1997-10-21,40.7,11.0,4.1,30.42,KEMALIYE-ARIFIYE (SAKARYA) [North East  2.7 km]
1997-10-22,38.02,0.0,3.7,42.57,GOKTEPE-HIZAN (BITLIS) [North West  1.6 km]
1997-10-23,38.71,0.0,4.0,41.33,KAYALISU- (MUS) [North East  5.1 km]
1997-10-24,40.74,5.0,3.5,30.14,KETENCILER-KARTEPE (KOCAELI) [South 2.6 km]
1997-10-25,40.49,10.0,4.1,26.43,SAROS K�RFEZI (EGE DENIZI)
1997-10-26,35.8,5.0,3.5,27.5,AKDENIZ
1997-10-28,38.37,0.0,3.6,36.51,ORDEKLI-SARIZ (KAYSERI) [South East  1.2 km]
1997-10-30,35.12,16.0,4.2,35.15,AKDENIZ
1997-10-30,38.81,0.0,4.4,43.26,YESILSU- (VAN) [North West  4.2 km]
1997-11-01,39.27,0.0,4.1,39.75,BUYUKYURT-NAZIMIYE (TUNCELI) [North West  5.2 km]
1997-11-02,38.77,0.0,4.4,43.44,PIRGARIP- (VAN) [North East  3.1 km]
1997-11-03,36.72,5.0,3.6,30.65,ANTALYA K�RFEZI (AKDENIZ)
1997-11-03,38.6,12.0,4.1,41.02,YAYLAK-KULP (DIYARBAKIR) [North West  3.3 km]
1997-11-03,38.76,8.0,4.9,42.4,YENIKOPRU-AHLAT (BITLIS) [North West  3.8 km]
1997-11-04,38.6,2.0,3.6,42.32,YUMURTATEPE-TATVAN (BITLIS) [North East  5.2 km]
1997-11-05,38.85,5.0,3.7,39.32,PERTEK (TUNCELI) [South West  2.0 km]
1997-11-05,38.38,0.0,4.0,42.95,GORUNDU-GEVAS (VAN) [North East  4.9 km]
1997-11-09,35.26,1.0,3.6,27.85,AKDENIZ
1997-11-10,35.03,5.0,3.7,27.8,AKDENIZ
1997-11-11,35.84,10.0,3.7,28.61,AKDENIZ
1997-11-11,40.46,16.0,3.6,26.22,SAROS K�RFEZI (EGE DENIZI)
1997-11-12,36.57,9.0,3.6,27.04,ONIKI ADALAR (AKDENIZ)
1997-11-13,36.04,3.0,3.6,28.62,AKDENIZ
1997-11-13,35.76,5.0,3.5,31.6,AKDENIZ
1997-11-18,39.03,5.0,3.6,26.61,MIDILLI ADASI (EGE DENIZI)
1997-11-19,39.94,16.0,3.5,40.2,DOLUCA-CAYIRLI (ERZINCAN) [West 2.9 km]
1997-11-23,39.73,4.0,3.9,38.38,AKKAYA-IMRANLI (SIVAS) [East 1.7 km]
1997-11-23,39.54,9.0,3.5,38.17,CAKIRTARLA-DIVRIGI (SIVAS) [North East  2.5 km]
1997-11-25,38.98,8.0,3.5,26.25,MIDILLI ADASI (EGE DENIZI)
1997-11-30,37.85,6.0,3.7,37.36,UMUTLU-NURHAK (KAHRAMANMARAS) [South East  4.9 km]
1997-12-01,36.12,9.0,3.5,30.75,AKDENIZ
1997-12-06,38.42,8.0,4.0,39.22,YEDIPINAR-SIVRICE (ELAZIG) [North East  1.4 km]
1997-12-06,36.91,10.0,4.4,30.89,KARACALLI-AKSU (ANTALYA) [North East  2.9 km]
1997-12-09,36.89,2.0,4.5,42.71,IRAK
